기사 작성일,댓글 작성일,댓글 내용,좋아요,싫어요,라벨
20210301,20210301,에휴 미친인간들   코로나도 심한 서울에서 참 한심하다. 개고생하고 있는 의료진들 생각해라. 손이 다 벗겨져서  너무나 힘든데두 고생하는 의료진들 생각하면 저리 아무생각없이 가진않겠지 진짜 욕나올라한다,3387,70,2.0
20210301,20210301,저럴거면 중국 왜 욕하는거임? 똑같은 수준으로 수직낙하하네 ㅋㅋㅋ,1745,32,0.0
20210301,20210301,중국이네,369,26,0.0
20210301,20210301,SNS 자랑할려고 몰려드는거지,563,22,0.0
20210301,20210301,역시 사이다재명이닷,651,40,0.0
20210301,20210301,첫 단추를 잘못 끼었다고 해서 그냥 놔두는 어리석음을 계속하면 안 된다!!.공감 100%,4304,24,0.0
20210301,20210301,역시 차기 대통령감.,755,98,0.0
20210301,20210301,애국가도 바꿔야할듯 친일은 청산하자,509,53,0.0
20210301,20210301,와. 맞다. 옳은 행보다. 우리나라 모든 적폐의 시발점은 친일부터다,1442,24,0.0
20210301,20210301,역시  이재명,633,41,0.0
20210301,20210301,이분 참 상식적이다,1383,48,0.0
20210301,20210301,허얼...  우와.................  ㄷㄷㄷ    이햐 .   이 분 뭔데 ?  오호 ~~~~~!!  박수 !!!,821,31,0.0
20210301,20210301,대통령가자 친일파 색출하자,651,33,0.0
20210301,20210301,애국지사구만  정치인들은 행동으로 모범을 보여라  나라팔아먹는 매국노는 자격없다  특히 일본우익에 동조하는 놈들,1306,28,0.0
20210301,20210301,"이재명.당신을 지지합니다,",1491,77,0.0
20210301,20210301,이재명은 말로 안해..... 행동으로 보여주지...,2868,37,0.0
20210301,20210301,이재명이 되어야 할 이유가 또 하나 늘었네 친일파 척결의 적임자다,1301,48,0.0
20210301,20210301,역시 이재명 감사합니다. 친일파들이 아직도 떵떵거리는 세상 바로잡아주십시요,1883,40,0.0
20210301,20210301,이 사람이 차기다,602,84,0.0
20210301,20210301,이분은 정말 속시원하다. 민주당아 이지사처럼 이런 강인함이 필요하다,2284,42,0.0
20210301,20210301,대한민국 보수라는것들이 램지어 교수가 이야기 한거에 한마디도 반대를 안하고 오히려 동조를 하고.. 이.와중에 정부 반대 시위는 계속하는구나... 완전히 변절한 보수인듯.... 과연 누구를 위한.보수인가????,3589,108,0.0
20210301,20210301,"욕도 아깝습니다,,,빗물과 함께 쓸려가기를,.,,,,,",1126,81,0.0
20210301,20210301,대한민국이 북에 점령됐다는데?인민군은 어디있는거야? 점령됐음 당신들 그리 자유롭겠니..지가 하는 말조차 사실과 다르니...,2576,111,0.0
20210301,20210301,말이 되는걸 가지고 나와서 저러면 공감이라도갈텐데...참,640,91,0.0
20210301,20210301,이것들만 없어지면 조용하겠다,723,82,0.0
20210301,20210301,오늘이3.1절인데 일본왜놈에게는 찍소리못하면서 문통님에게만 멍멍소리하는 매국노들 당장니네조국 일본으로꺼져라,1104,86,1.0
20210301,20210301,이  들 뒤에 누가있을까,397,45,0.0
20210301,20210301,빤스목사 처럼 돈 벌려고 하는거도 아니고 이용만 당하는것도 모르고 비가오는데도 집회 따라다니는 인간들 참 한심하네,1412,89,0.0
20210301,20210301,초속 100km의 강풍과 세찬 빗방울로 저 무리들을 휩쓸어 버렸으면 좋겠네 1도 나라에 도움이 안되는 사람들 이재오 김문수 등등,1977,128,1.0
20210301,20210301,3.1절이든 광복절이든 보수를 참칭하는 친일매국노 후예들이 주인 노릇을 하는 날이 돼 버렸네. 그래서 일본이 물러가면서 100년 안에 돌아온다고 자신있게 말했나??? 저런 것들을 믿고???  쯧,1673,79,1.0
20210301,20210301,비오면 꼽 시끄럽게 하던 사람이 동네에 한명씩 있었는더...ㅋ,280,32,0.0
20210301,20210301,사이비들은 우째 죄다 토왜 대구경북 출신들이냐,957,96,1.0
20210301,20210301,국민의 짐  종자들은 답이없다,722,113,1.0
20210301,20210301,스스로들이 매국노라고 외침,452,58,0.0
20210301,20210301,전광훈이 하고 백기완님 하고 같냐~ 나라와 국민을 위하는거 하고 나라를 말아 먹을려는 하는거 하고^^^^,372,68,1.0
20210301,20210301,왜들 사시는지 비도 오는데 할일없슴 집에서 쉬세요,402,83,0.0
20210301,20210301,이게 뭐라고 기사로 써주냐,553,40,0.0
20210301,20210301,"과도한 불노소득에 쥐꼬리만큼 과세하겠다는데 뭔 뿔? 팔면 시세 차익만 수억, 수십억씩 나는데 원 웃기고 자빠졌네~! 주호영이 봐라 팔기만 하면 그냥 공돈 23억인가가 떨어진다.",1712,544,1.0
20210301,20210301,세금은 좌파들이 더 가혹하못해 잔인하게 걷네요.,688,170,0.0
20210301,20210301,집값이 올라서 세금내는데 집값 떨어지면 안낸다 둘중에 하나는 해야지 집값은 올라도 세금은 내기싫다 도둑놈 심보지 내가 짒이 올라서 세금내라면 즐거운 마음으로 내겠다 근데 집이 없어,712,410,0.0
20210301,20210301,"1 가구 1 주택이 아니면 투기다. 투깃꾼 다주택 보유세 100% 올리면 주택난 깨끗히  해결된다.,  문정권은 투깃꾼 대박만 시켜주는 정권이다.",749,180,0.0
20210301,20210301,진짜 중산층을 박살내서 공산화   레닌말이 맞구나,1004,362,0.0
20210301,20210301,부동산 정책 개 판 역대급 무능 정부,673,117,1.0
20210301,20210301,20억짜리도 공제 80%면 4억짤가 되는데  뭐가 문제라고 기사를 쓴거냐?  똥은 집에 싸라,572,167,0.0
20210301,20210301,10년 이상 거주 65세 이상 노인들 종부세는 35억 반포아파트에도 겨우 몇 백인데 뭔소리,9,2,0.0
20210301,20210301,한국에는 도깨비가 많나봐. 뭐만 하면 뿔났대,257,52,0.0
20210301,20210301,뿔이 어디 났는지도 기사써라,269,83,0.0
20210301,20210301,무주택자드리 좋아라 할 정책을 펴야  선거에 유리하지,190,21,0.0
20210301,20210301,1주택이면서 실거주면 조정 필요하다.  다주택자는  지금보다 더 많은 세금이 부과되어야한다.,1345,187,0.0
20210301,20210301,1가구1주택은 거주 생존권 보호측면에서  세금을 감면해야...나쁜사람들..,8,2,0.0
20210301,20210301,뿔난건 언제 취재했냐? 주말에 일하냐?  상상으로 소설쓰지말고 취재를 좀하면 좋겠다,592,118,0.0
20210301,20210301,부동산 더오르겠군! 삶은소대가리야!  고맙다~꺼억!,272,62,0.0
20210301,20210301,결론은 문재인정부에 속은거여 암,870,301,0.0
20210301,20210301,뿔만 내지 말고 4월7일 서울시장보선에서 집권여당 심판하자구요,8,1,0.0
20210301,20210301,부동산 매만 있고 당근이 없으면  부동산정책에 모티브가 세금 늘리는 것일뿐,270,39,0.0
20210301,20210301,세금걷기위해 존재하는 정부와 공무원,844,208,0.0
20210301,20210301,기레기 애쓴다,365,128,1.0
20210301,20210301,경찰청장 얘기도 써주고 대학 총장 얘기도 써주고 육군참모총장 얘기도 써줘라 뭐 한사람이  뭐라고 계속 같은소리   써가냐,652,39,0.0
20210301,20210301,전국민이 윤석열 피로감에 빠졌다. 기사좀 그만써라,2096,93,0.0
20210301,20210301,윤총장 덕분에 검새개혁이 국민의 엄청난 지지속에서 이루어지고 있네요. 감사합니다.,1868,62,0.0
20210301,20210301,국민의 명령이다 정치검찰 두목인 윤석열의 반란은  공수처가 진압하라 도트프린터넘도,550,127,2.0
20210301,20210301,윤석열이 도대체 뭐라고... 소설 같은 기사 그만 써라! 지겹다 못해 역겹다...,1054,110,1.0
20210301,20210301,5개월 짜리 식물총장  그냥 조용히 있다가 공수처 수사 받을 준비나 하자,824,128,1.0
20210301,20210301,석열이 지가뭔데 왈가불가야 기레기야  설레발치지마라 지겹다 언제부터 검찰청장이 이렇게 시끄러웠냐 다 기레기들의 난리부르스 탓이다,1301,132,1.0
20210301,20210301,법조계 관계자 = 찌라쓰레언론,407,31,1.0
20210301,20210301,걍 곱게 기소전문 수사전문으로 나뉘어라. 그래야 99만원 같은 게 없어지지.,491,23,0.0
20210301,20210301,"입장을 내던 말든~ 임기 끝나고 몇 달 후 공수처에서 봅시다.    권리남용및 증거 인멸, 부당한 지시 혹은 카르텔은 없있는지 심판 한 번 받아봅시다.   조금 있으면 지 코가 석자인대~ 피해자 코스프레 헌법 수호자인 것 마냥 포지션은 정말 곤란해",1182,127,0.0
20210301,20210301,"검사 놈들 발악을 하는구나 되먹지 못한 검사놈들~ 진정 국민을 위해 일을 했니 검사놈들아???? 김학의 놈 봐주고, 윤석열 장모, 마누라 봐주고 술처먹고 나누고~~~~~~~~~~",1530,124,1.0
20210301,20210301,아직도 그 자리에 있냐?? 질기다 질겨~~ 하긴 어떻게 얻은 자린데 쉽게 물러나겠냐만은 와신상담이니 절치부심이니 하는 말에서 정의와 공정을 빼고 복수와 의리만 남았겠지??,539,132,1.0
20210301,20210301,일개공무원이 국가 정책에 이래라 저래라 할수있냐 완전 황제네,984,106,0.0
20210301,20210301,오합지졸들의   전쟁?,476,63,0.0
20210301,20210301,진짜가관이다....ㅋㅋ국민의짐짝들..ㅋㅋ,1275,83,1.0
20210301,20210301,나경원 장애인 딸 대학 특혜의혹 무죄가 아니라 검찰이 불기소 처리한거 알지요?  공수처에서 다시 조사해야합니다,2341,113,0.0
20210301,20210301,누가 더 쓰레기인지 내기하셨나,927,57,1.0
20210301,20210301,기더기 혼자 재밌었고 혼자 긴장되었나봄,1987,24,1.0
20210301,20210301,언론적폐세력이. 엄청나게 미는데도   안되는건. 국민의 짐이   너무 한거지!!!,758,58,1.0
20210301,20210301,찐따들끼리 토론하니 좋냐 ㅡㅡㅎㅎ 국민은 니들한테 관심 없어용!!,1031,89,1.0
20210301,20210301,놀고들 자빠졌네요 암튼 바보들끼리 잘들 놉니다,1284,84,1.0
20210301,20210301,엥간히 띄워주려고 힘쓴다 ㅋㅋ 관심 1도 없는 종자들 대결에,3450,68,1.0
20210301,20210301,니 눈에만 재미졌냐?ㅋㅋ  진짜 솔까 양심이 있으면 후보등록 안 해야 하는 거 아니냐 네 명 모두??,827,85,0.0
20210301,20210301,마스크 안쓰냐? 놀고들 있네,461,46,0.0
20210301,20210301,특혜의여왕  나경영  부산여성 가슴 성추행 █국민의힘 김대군  10대소녀 강간 의혹 █국민의힘 태영호  대구 여성 성폭행 █국민의힘 심학봉  여대생 강간미수 █국민의힘 정석래  여직원 성추행 █국민의힘 박계동  제수씨 성폭행 █국민의힘 김형태  동아일보 여기자 가슴더듬 성추행 █국민의힘 최연희  50대여 성추행 █국민의힘 서장원  인턴 여직원 성추행 █ 국민의힘 윤창중  성접대 사건█ 국민의힘 정인봉  20대여성 성추행 █국민의힘 박희태  언론사 여성 허벅지 더듬 성추행 █국민의힘 김무성,1446,204,1.0
20210301,20210301,태훈아 밥은 먹고 다니냐 기사 내리고 제대로 다시써봐,743,32,0.0
20210301,20210301,세상 믿을수 없는 통계가 중국 일본 북한이다,1512,14,0.0
20210301,20210301,이러니 기레기 소리를 듣지. 중국통계를 믿나?,1201,28,1.0
20210301,20210301,그래서 좋냐 기레기야?  중국 통계를 믿는 건 이명박의 거짓말을 믿는 것과 다름 없다.,1341,52,1.0
20210301,20210301,중국 통계가맞을가 순엉터리에 은폐     거짓말 국가인데  수백만명   넘었을텐데 은폐조작 에   언론통제  공산당아닌가,546,15,1.0
20210301,20210301,중국의 통계가 통계인가?,585,9,0.0
20210301,20210301,중국의 통계를 믿으란거냐?,607,7,0.0
20210301,20210301,조켔다 중국보다 많아져서 중국은 심하지 않으면 카운터도 안한다더만 일본처럼 검사를 제대로 안한다더만 그게 부럽니?,1007,24,0.0
20210301,20210301,중국 통계를 어떻게 믿어,483,9,0.0
20210301,20210301,중국을 믿고 이딴 기사를 쓰는거냐... 그러니 기레기 소릴ㄹ 듣지....,1072,20,1.0
20210301,20210301,3.1절아침부터 토착외구들 옆구리터지는소리하고있네 니가 기자면 나는 한석봉이다,1922,34,1.0
20210301,20210301,이단통일교일보야!!  이게 기사냐? ㅉ,701,21,1.0
20210301,20210301,ㅋㅋㅋ 비교할껄 비교해야지. 평소에는 중국 못믿겠다고 난리칠때는 언제고 이번건은 중국을 믿는다? 선택적 믿음이네. ㅋㅋ 에끼 이사람들아.,2860,22,0.0
20210301,20210301,개나 소나 기자하는나라. 아주 제사를 지내라.,820,26,1.0
20210301,20210301,신나셨네,62,2,0.0
20210301,20210301,누가 안한다고 했니?  김대중 대통령이 사과까지 하려고 했지만  베트남 주석이 우리는 승전국이라고 사과 안받음,813,22,0.0
20210301,20210301,인정하고 사죄하자,605,23,0.0
20210301,20210301,한국은 꾸준히 사과했음.,302,55,0.0
20210301,20210301,영국 너네나 잘하세요. 전세계에 인종 가리지 않고 뿌린 니들 씨가 얼마인데.,566,53,0.0
20210301,20210301,피해자가 있다면 이유야 어찌됏든   사죄해야한다,570,15,0.0
20210301,20210301,"일본에 돈받아먹은게 아닌가싶네 글케 따지자면 영국은 자기네가 침벞하고 괴롭혔던 모든 나라, 국민에게 사과했나",854,46,0.0
20210301,20210301,"역시 기레기.... 한국은 베트남전 관련하여 사과를 하고 있으나 베트남정부에서  승리한 전투라 사과문 필요 없다 한 일을 왜 들고 나는지 이해가 안된다. 베트남 정부에서 요청하면 피해 조사등을 해달라해서 해도 늦지 않는다. 우리는 우리의 잘 못 을 알고있으며 그들이 원하는 방식의 사과를 할 준비가 되어 있다. 하지만, 이상한 단체들이 들고 쑤시는건 이해가 안된다.",2194,81,1.0
20210301,20210301,어이 영국 양반 . 당신들이 인도랑 중국에 한 짓 부터 한번 봅시다  .홍콩 위하는 척 하지 말고 .,1354,48,0.0
20210301,20210301,인정합니다  죄송합니다,440,18,0.0
20210301,20210301,인정합니다,264,18,0.0
20210301,20210301,영국의 식민지 정책부터 검증해야 진정성을 얻지 않을까?,546,17,0.0
20210301,20210301,우리나라가 잘못한건 베트남에 사과하고 보상할테니 영국은 아편전쟁일으킨거 중국에 사과하고 배상해,879,36,0.0
20210301,20210301,일본이 렘지어로 위기에 몰나 뉴스원이 물타기 해주네.   그레기는 역시 기레기,1023,44,1.0
20210301,20210301,한국은 부인한 적도 없고 은폐한 적도 없음,756,38,0.0
20210301,20210301,한국또한잘한건없지만  일본처럼 국가가 조직적으로 운영하지 않았응,517,38,0.0
20210301,20210301,사과할건 사과하고 사과받을건 사과받아야지,526,7,0.0
20210301,20210301,맞는 말입니다.  근데 영국이 할말은 좀 아니지 않나요..ㅎ,620,19,0.0
20210301,20210301,영국은  전세계에  저지른  만행을  사과해라,705,15,0.0
20210301,20210228,중개소의 희망사항을  언론에서 부채질 해주네,551,34,0.0
20210301,20210228,집타령으로 집값만 올려놨다.할짓이 그리도 없었나.경제살리기는 안하고 부동산 올리는  것만  한 무능한 정부.,891,716,1.0
20210301,20210228,25번 부동산 대책에 25번 집값을  올리는구나...1년동안은 그냥 아무것도 하지말고....조용히 가실 준비만 했으면...부탁입니다...,784,579,0.0
20210301,20210228,앞으로  반값 폭락한다...기다려라~~~~,817,212,0.0
