기사 작성일,댓글 작성일,댓글 내용,좋아요,싫어요,라벨
20201201,20201130,그런 아파트가 문제가 있는거지... 암만 얌전히 다녀도 아랫집 예민하면 항의는 들어온다. 누구탓 할것도 없지만  그냥 윗집은 죄인처럼 지내면 된다. 어떻게든 아랫집은 피해를 볼수 밖에 없다. 또 망치 드릴소리 꼭 내 윗집이라고 생각하면 안된다. 다닥다닥 붙어있는 아파트가 소리가 어디서 울려서 퍼질지 모르는데. 나는 아랫집에서 올라오면 무조건 미안하다하고 조심하겠다고 한다. 어떻게 할거라. 아랫집도 참다참다 올라오는걸 뻔히 아는데.... 우리 애들이 시험기간에 한번씩 올라가는데 못 가게 한다. 어쩔거라 이해하면서 살아야지,1390,450,-1
20201201,20201130,"아랫집 사람 민감도가 표준인데 윗집에서 저래 뛰 댕겼으면 사방팔방에서 원한을 가졌을 것임. 나도 위에 윗집에 인테리어 업자가 사는데 집에서 작업을 하는지 하루종일 망치질소리, 드릴소리 미쳐버린다. 소리가 바로 머리 위에서 들리니 첨엔 당연히 윗 집 인줄 알았다.. 또 우리집이 4층이고1층에 어린이집 있는데 화장실에 있으면 애기들 목소리, 선생님 목소리가 또렷이 들림,  덤으로 3층사는 인간은 베란다에서 담배.",1969,51,-1
20201201,20201130,목동5단지 532동702호에 1997년부터 8년까지 살던 것들도  주말마다 친구들 불러 술 마시고 화투치고 새벽2시3시까지 애들은 뛰었다 애가 너무 아파 응급실 다녀와 오늘만 조용히 해달라 새벽 2시넘어 올라가자 그럼 애 다리를 의자다리에 묶어놓냐며 소리지르고 화투치던 남자는 말 할 필요없다며 문 닫으라 소리치더라는... 인간이 아니라 생각하고 포기하고 참았더니 이사가던데 참 끔찍했다 정말 죽이고 싶었다,2175,18,-1
20201201,20201130,반전이네 윗집은 이사가야것다 쪽팔려서,2695,39,-1
20201201,20201130,"""아랫집에서 한 번이라도 올라오셨던 집이 있다면 그 집은 그 한 번 시끄러워서 올라온 게 아닌 속으로 수천 번을 참고"" 칼부림이 왜 나는지 당해보면 안다...",5648,65,-1
20201201,20201130,이 경우는 잘모르겠다만 간혹보게 되면   바로 윗층에서 행해진 소음이 아닌 경우도 무수히 많더구만.. 가령 802호 사는데   위에서 소음이 울린다고  무작정 902호를 범인으로 몰고갔다가 오히려 큰 실수를 저지르는  결과를 낳을 수도 있으니 사전에 예의주도하게 잘 알아뵈야 한다.... 901호나 903호에서 에서 나온  소음일 수도 있고 아니면 다른층인데  아파트 공명현상 때문에  바로 위층에서 나는 소리처럼  울리는 경우도 생각보다 많다.. 낮시간에 리모델링 공사하는 세대에서 울려 전해지는 소음도 그렇고,3022,227,-1
20201201,20201130,칼들고 올라가고 싶다는 말이 충분 이해가 갑니다. 겪지 않으면 잘 모르죠.,6505,68,-1
20201201,20201130,인터넷글 빼끼지말고 직접취재해서 기사써라,1776,30,-1
20201201,20201130,층간소음 내는사람들은 성격 다 또같음,2343,36,-1
20201201,20201130,콘크리트 건물은 바로 윗집뿐만이 아니고  대각선으로도 영향이 있다고 본것 같다.,996,70,-1
20201201,20201130,난 옆집이 정신병자였는데... 서서 쳐다보고 숨어있고.. 새벽 5시까지... 뭐하는건지... 정말 당해봐야 아는건데...  이웃 좋은게 큰복이다..,1460,21,-1
20201201,20201130,윗집이 아닐수도있음 대각선 일수있음  그리고 층간소음은진짜 살인충동 일어납니다  똑같은소리반복 미쳐버립니다,2686,79,-1
20201201,20201130,층간소음 바로 윗집이 아닐수도 있습니다 층간은 대각으로 소음 전달이 더 잘됩니다 우리도 그랬습니다. 잘알아 볼 필요도 있네요.,2643,384,-1
20201201,20201130,저도 똑같은 일을 3년간 겪어서 충분히 이해됩니다. 어린아이들 뛰는거 어쩌겠어요. 그런데 그것또한 부모문제 이더라구요. 부모의 그 뻔뻔한 태도가 더 화를 치밀어오르게해요. 전혀 미안한감도없고 감정이 없는 몰상식한사람들! 가슴이두근거리고 뛸땐 우리집에선 아무것도 할수가없어요!ㅜㅜ 제발! 상식선에서 같이 더불어살아가길..,1917,21,-1
20201201,20201130,이런 불만들이 많은데   아파트 값은 떨어질  생각이 없으니,1027,30,-1
20201201,20201130,저  집구석은 똥이  아니라 화염 방사기로 모두 태워 버려야 했다,2474,118,-1
20201201,20201130,정말 힘드시겠네요. 제발 아래층 사람 생각 좀 하고 살아요. 저도 너무 괴로워 인터폰 몇번했어요. 다행히 이사 나갔는데.. 제발 조용한 사람들이 이사왔으면 하는 바램입니다. 힘내세요.,2100,46,-1
20201201,20201201,문재인 잡아넣으라는 대자보인데도 제목만 보고 응원 한다는 저능한 인간들. ㅋㅋ,2632,271,-1
20201201,20201201,친창합니다,778,286,-1
20201201,20201201,이대학교 제대로 정신 밖힌 학교입니다 대학실명 공개합니다,1550,464,-1
20201201,20201201,추미애장관님 깨시민들은 응원하고 있습니다 검찰개혁 꼭 이뤄주세요,6257,924,-1
20201201,20201201,역시 명문대 홍대!,1070,596,-1
20201201,20201201,검찰 개혁!!!,1647,169,-1
20201201,20201201,저도 완전 지지해요 ~! 개혁  해야해요  !!!,1705,417,-1
20201201,20201201,제목만 그렇고 내용은 그게 아닌거 같은데. 전형적인 어그로 기사네. 그리고 전대협은 예전의 단체와 비교하면 안된다. 전혀 다른 단체임,2928,82,-1
20201201,20201201,장관님퐈이팅! 꼭검찰개혁이루고. 총장이름도 청장으로 바꾸길 바랍니다..(,2318,532,-1
20201201,20201201,기사가 짧다... 이 반대기사는 내용부터 줄줄줄 써주더니 ㅋㅋㅋㅋ,1196,89,-1
20201201,20201201,윤석열 나치당의 돌격대가 나섰구만. 자중하라.,858,559,-1
20201201,20201201,검찰은 조국전법무부장관과 가족들을 미친개가 물어뜯듯이 털어대더니 법무부 장관이 명한 검찰총장 직무정지는 며칠만에 해제되네. 이 나라 힘의 균형이 어떻게 무너져있는지가 보인다. 언론과 포털은 쉬지 않고 한쪽에 힘을 싣는 기사를 우리 앞에 깔아주지. 공직자 수사처를 설치하라. 거짓 언론 개혁하라. 계속 실패할 지언정 한걸음씩 나아가길...!!!,5523,591,-1
20201201,20201201,야 느그들이 깡패 집단이야,1413,245,-1
20201201,20201201,조목 조목 맞는 말씀.,1318,329,-1
20201201,20201201,사필귀정!!!! 나도 한표,1077,125,-1
20201201,20201201,ㅉㅉ 그래서 계엄령  중죄도 덮어주고 장모 수백억  사기사건  마누라 주가조작  사건  덮고 있나요?,1320,222,-1
20201201,20201201,기득권을 영원히  향유키위해  애쓴다 추장관님  흔들림없이 개혁을  해주세요 추장관님 화이팅 입니다 역사에 남을 개혁을 부탁드립니다,3646,839,-1
20201201,20201201,조폭? 나는 조폭이란 단어에는 검찰 윤서방파가 우선 생각나네,1961,418,-1
20201201,20201201,판사가  사찰이 무서웠나  역시  우리  석렬파   윤 보스     보스 다워  와이프 이력도 맘듦  마음놓고  판사 사찰 하세요,1573,328,-1
20201201,20201201,"윤서방파 자체가 조폭인데, 거울보고 얘기하는 건가 ^^",1390,472,-1
20201201,20201201,조국수사는....? ㅋㅋ 개가웃는다,2663,202,-1
20201201,20201201,조폭인가? 공무원인가? 기자인가?  받아쓰기 업자인가?,1324,167,-1
20201201,20201201,기분나쁘면 사표내라 검사들이 사표많이 낼수록 물갈이가 된다,1559,463,-1
20201201,20201201,매번 해오던 짓일텐데 새삼스레,314,37,-1
20201201,20201201,"며칠 전에 남부지검 취조실에서 검사가 김봉연과 밀당한 녹취가 나왔는데, 이에 대해 지 조직에 대해 비판하는 검새 하나 없다. 이게 양아치 깡패 조직이 아닌가? 자정 능력이 없는 집단이 검찰이다.",2337,181,-1
20201201,20201201,법피아 언피아들 ㅂㄷㅂㄷ,355,103,-1
20201201,20201201,똘똘 뭉친 검사출신이네.. 개혁의 저항을 오롯이 받고 있는 추장관,1060,425,-1
20201201,20201201,"개검이나 판새, 기레기만 틀린거야...국민은 추가 맞다고 생각해...",2650,1031,-1
20201201,20201201,참 윤서결이 바보지야 언론 선동해서 될 일이 있고 안될 일이 있지 돌쇠는 한때 성공하는 듯 보이지만 최후는 비참한 법이다.,740,301,-1
20201201,20201201,추장관님 국민이 응원합니다! 끝까지 진도 나가세요!,30,9,-1
20201201,20201201,추장관님 응원합니다,3774,1226,-1
20201201,20201201,가처분 신청을 기자가 왜 모를까 피해가 갈수있으면 신청인 손을 드는게 기본이고 불법사찰등 6개 혐의가 없었다는게 아닌걸 모르나? 내일 징계받고 또 어떤기사가 나올까,775,158,-1
20201201,20201201,반드시 개혁하라! 법원도 썪었다 다시 촛불들고 모아자!,1277,648,-1
20201201,20201201,기사가 희망사항 적는 곳이냐,496,106,-1
20201201,20201201,"검찰개혁의  어려움이  현실적으로  나타나네 검찰개혁은  시대의  소명이다  , 여기서  물러나면  안된다",11,0,-1
20201201,20201201,법무부에도 윤짜장 똘마니들 많구나 이러니 추장관이 힘들지,1380,767,-1
20201201,20201201,민주화 운동  한 사람들이  정권 잡더니 이나라는 법이 없고 권력만 있다 그당시 민주화 운동 안한 하람 누가있나  누구든 맘에 안들면  법과 규칙을 바꾸고라도  찍어 눌러서  빼 낼려한다  이게 나라냐? 내로남불 나라지,8,7,-1
20201201,20201201,모든것 원칙대로하면 됩니다..,447,20,-1
20201201,20201201,노무현 전대통령님 얼마나  힘들었는지 실감 됨,2260,221,-1
20201201,20201201,공직자라면 이 분란전에 임명권자에 대한 예의로 스스로 물러 나야 한다.,10,0,-1
20201201,20201201,보스 출근? 퇴근할 시간에? 장모와 아내 사건 챙겨 나올라고?,836,180,-1
20201201,20201201,"당신이 검찰두목할때 벌어진일 고래검사무죄 ,김학의성매수사건무죄, 한동훈검사 수사조작사건무마, 검찰두목 장모,마누라펀드 사기사건 뭉기적 , 보수언론사주면담등 이게 법치주의냐 진짜국민 나라는 안중에도 없고 오로기 검사,가족만 위하는사람이 과연 법치수호를 외칠수 있을까",18,0,-1
20201201,20201201,공수처 빨리 출범합시다.,1478,154,-1
20201201,20201201,대한민국은 검사들의 왕국........,816,132,-1
20201201,20201201,"검새가 판사 감찰을 통해 사찰하여, 사법부보다 위에 있으며,  직속 법무부장관보다 높은 기가 막힌 사실,.   일개 공무원이  본인이 한 짓은  조국장관 집털기,  정경심교수 기소,  표창장으로 구속수사까지  말도 안되는 짓을 검새에 덤벼든 죄로 합법적이라 떠들고,  정부가 하는 짓은 불법이라 떠드는 상황인가.  그럼  검새총장이 대한민국정부라 봐야하는 건가?? 모든 권력은 검새로 부터 나오는 거야??",1499,162,-1
20201201,20201201,마뉼    장모를   생각하고   말하라,745,138,-1
20201201,20201201,"역시 대한민국은  위대한 나라이며,   윤총장님은  검찰을 잘 이끌고  대한민국의 정의를   수호해주세요.  응원합니다.🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐷🐷🐷🐷🐷🐷🐷🐷🐷🐷🐷🐷🐷🐷🐷🐷🐷🐷🐷🐷",9,7,-1
20201201,20201201,대한민국에 최고 존엄은 검찰이네...법은 죽었다.검찰이 곧 법이다라고 법원도 인정했네...,7,0,-1
20201201,20201201,저런 꼴통이 이 나라 검찰총장이라니 허허,571,176,-1
20201201,20201201,모든 사람이 보듯이...대한민국 검찰개혁이 이렇게 어렵다!!! 수십년 쌓아온  부정한 권력청산에... 당사자인 검찰+기래기+ 토착왜구 등등...그동안 검찰개혁이 왜 실패했는지를 여실히 보여주고 있다. 이번 기회가 아니면 어렵다! 국민이 힘을 모아 정부에 힘을 실어줄때가 아니면 힘들다!!! 대통령님! 추장관님! 국민을 믿고 밀고 나가세요!,10,0,-1
20201201,20201201,"그럼 와이프, 장모 사건 정상적으로 처리해 내로남불 끝판왕이네 지가하면  눈하나. 깜빡 안하고 뻔뻔하게 구는게  지 따위가. 뭔데 나라를 시끄럽게 만드는지",7,0,-1
20201201,20201201,너네집이나 지켜라,539,144,-1
20201201,20201201,이분 당최 이해가 안가는게  자신의 부인과 장모는 아무런 죄가 없다고 생각하겠지?,14,0,-1
20201201,20201201,법치주의 좋아하네 법치주의를 한 분께서 사찰을 했나요?~~~,2096,285,-1
20201201,20201201,이때까지 지킨적 없잖아 ㅋㅋ 앞으로도 안지키겠지 ㅋㅋ 야 빨리 사표써,963,207,-1
20201201,20201201,아 속에서 열불이 난다,1090,235,-1
20201201,20201201,그래 석렬이가 이겼네.. 재인이 패자다.. 인정하자.. 그렇게 신사적으로 하면 개혁 못한다는 걸 노무현때 느꼈으면 이번엔 제대로 해야지.. 지가 무슨 성인이라도 되는지 알고.. 한심한 재인이.. 노무현이 죽음으로 알렸건만..,400,322,-1
20201201,20201130,쫓아내는 게 아니고  죄 짓고 쫓겨나는 것이다   온 국민 보는 앞에서  법무장관 부하가 아니라고 하는 늠은  더 이상 기다려서는 안 된다,6023,896,-1
20201201,20201130,윤석열 호위무사 조직을 보니. 칠성파 조직하고 닮았네요 꼭 30년전에 해어진 쌍둥이 같더라  진짜 무서운 조폭 조직이네요,4177,648,-1
20201201,20201130,참 민주주의가 좋긴 좋지~ 서슬퍼런 그네땐 채동욱총장이 너무도 사소한 일로 쫒겨날땐. 말한마디 못하던 검 새들이 들고 일어 나는걸 보면~ 검 새들 참 부끄러운줄은 아나 모르겠다~,10503,418,-1
20201201,20201130,정신나간 정치인들 밥그릇이 그래좋나 앙심껏 삽시다,1142,146,-1
20201201,20201130,윤석열은 떠나는게 맞아요 제발 흔들리지 마세요 기회주의자가 검찰에 있어선 모든 국민이 불행해집니다,3074,707,-1
20201201,20201130,간신배 같으니,1088,140,-1
20201201,20201130,썩열이는 그나마 지금 명예가 남아 있을때 떠나거라,972,588,-1
20201201,20201130,"불의는 참아도 불이익은 참지 못하는 집단이 어디일까? 부정선거 수사하려던, 채동욱 잘릴 때도 이렇게 대놓고 대들었던가?  김학의 공소시효 만료로 무죄. 누사 징계 받았지? 누가 사과 했지?  아침부터 욕하지 말아야지.",838,32,-1
20201201,20201130,검찰이란조직은 툭하면   단체행동 이야 국가조직이 이래도되는거야? 공무원도 경찰도 소상도 군인도 못하는데 하물며 노동자도 욕먹으며하는데 지들은 툭하면 단체로 저러고있어 이게 검사특별법이필요하다는증거아닐까  검새들은 진정한검사로 태어나라~~,6977,383,-1
20201201,20201130,그래  ~ 이번엔 정성호위원이 정신 챙기고 바른소리했네 ~ 근데 ... 추장관 한테 지난번일은 사과했니 ??,2573,918,-1
